ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
1214,6,20,1 3 5 10 11 19 ,15.237691
1215,4,20,4 8 13 17 ,15.237691
1216,18,20,1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 ,15.237691
1217,8,20,2 3 4 7 10 14 16 20 ,15.237691
1218,3,20,1 6 14 ,15.237691
1219,8,20,1 3 5 12 15 16 17 20 ,15.237691
1220,9,20,1 2 4 7 11 12 14 17 19 ,15.237691
1221,16,20,1 2 4 5 6 7 8 9 10 11 12 14 16 17 18 20 ,15.237691
1222,10,20,1 3 6 7 10 12 14 17 19 20 ,15.237691
1223,9,20,1 3 6 8 9 15 16 18 19 ,15.237691
1224,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 ,15.237691
1225,9,20,3 4 8 11 12 13 14 15 17 ,15.237691
1226,2,20,17 20 ,15.237691
1227,13,20,3 4 5 7 8 9 11 12 15 16 17 18 20 ,15.237691
1228,8,20,3 6 8 9 13 15 16 17 ,15.237691
1229,12,20,1 5 7 8 11 13 14 15 16 18 19 20 ,15.237691
1230,17,20,1 2 3 4 5 6 7 9 10 11 12 13 14 15 17 19 20 ,15.237691
1231,6,20,3 9 10 11 13 14 ,15.237691
1232,8,20,3 4 5 8 13 14 17 18 ,15.237691
1233,8,20,2 5 8 9 10 12 15 20 ,15.237691
1234,13,20,1 2 4 6 7 10 12 13 14 15 16 18 19 ,15.237691
1235,9,20,2 3 6 9 11 12 17 18 20 ,15.237691
1236,17,20,1 2 3 4 5 6 8 9 10 11 13 14 15 16 17 18 20 ,15.237691
1237,7,20,2 3 7 8 9 11 14 ,15.237691
1238,13,20,1 3 4 5 6 9 10 11 12 13 14 17 20 ,15.237691
1239,12,20,1 2 5 7 8 10 11 12 13 14 17 19 ,15.237691
1240,11,20,1 2 3 6 7 9 11 14 16 18 20 ,15.237691
1241,13,20,1 3 4 5 6 7 9 10 12 13 16 17 18 ,15.237691
1242,17,20,1 2 3 4 5 7 8 9 11 12 13 14 15 16 17 18 19 ,15.237691
1243,6,20,1 4 5 8 19 20 ,15.237691
1244,9,20,1 2 8 10 12 13 14 15 20 ,15.237691
1245,9,20,2 4 7 10 11 12 16 18 20 ,15.237691
1246,4,20,1 8 16 18 ,15.237691
1247,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1248,11,20,1 2 4 6 7 9 11 12 18 19 20 ,15.237691
1249,13,20,1 3 4 6 9 10 12 13 14 15 16 17 19 ,15.237691
1250,15,20,2 3 4 6 9 10 11 12 13 14 15 17 18 19 20 ,15.237691
1251,15,20,1 2 3 5 6 7 10 11 12 13 14 15 17 18 20 ,15.237691
1252,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,15.237691
1253,19,20,1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1254,2,20,4 11 ,15.237691
1255,19,20,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1256,12,20,3 5 6 7 8 10 12 13 14 17 18 19 ,15.237691
1257,11,20,1 2 7 8 10 13 14 16 17 18 20 ,15.237691
1258,19,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1259,18,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 19 20 ,15.237691
1260,2,20,8 14 ,15.237691
1261,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1262,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1263,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1264,3,20,9 12 13 ,15.237691
1265,17,20,1 3 4 5 7 8 9 10 12 13 14 15 16 17 18 19 20 ,15.237691
1266,9,20,1 3 4 5 6 9 10 11 12 ,15.237691
1267,4,20,1 6 13 19 ,15.237691
1268,15,20,2 3 4 5 8 9 10 12 13 14 15 16 17 19 20 ,15.237691
1269,17,20,1 2 3 4 5 6 7 9 10 11 12 13 15 16 17 19 20 ,15.237691
1270,3,20,9 14 20 ,15.237691
1271,4,20,1 2 8 15 ,15.237691
1272,14,20,1 2 3 4 5 6 8 9 10 12 13 15 17 18 ,15.237691
1273,7,20,5 6 8 14 15 16 20 ,15.237691
1274,5,20,2 9 14 15 17 ,15.237691
1275,7,20,3 5 9 11 13 18 19 ,15.237691
1276,10,20,1 6 8 10 11 12 15 17 18 20 ,15.237691
1277,10,20,1 3 6 7 8 12 15 17 18 19 ,15.237691
1278,12,20,3 5 7 10 11 12 13 14 17 18 19 20 ,15.237691
1279,12,20,2 5 7 8 9 10 11 12 13 18 19 20 ,15.237691
1280,18,20,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 18 19 20 ,15.237691
1281,8,20,1 3 5 8 11 13 16 20 ,15.237691
1282,3,20,8 10 17 ,15.237691
1283,17,20,1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 ,15.237691
1284,15,20,1 2 3 4 7 8 9 10 12 13 14 15 17 18 19 ,15.237691
1285,9,20,2 5 6 10 11 13 14 18 20 ,15.237691
1286,16,20,1 2 3 4 5 8 9 10 11 12 14 15 16 18 19 20 ,15.237691
1287,17,20,1 3 4 5 6 8 9 10 11 12 14 15 16 17 18 19 20 ,15.237691
1288,11,20,1 2 5 10 11 12 13 14 15 19 20 ,15.237691
1289,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1290,3,20,5 6 14 ,15.237691
1291,5,20,4 9 14 17 18 ,15.237691
1292,19,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1293,3,20,1 6 13 ,15.237691
1294,14,20,2 3 5 6 7 8 11 12 13 14 15 16 18 20 ,15.237691
1295,17,20,1 2 3 5 6 7 8 9 10 11 13 14 15 16 18 19 20 ,15.237691
1296,6,20,2 4 8 11 14 15 ,15.237691
1297,2,20,3 20 ,15.237691
1298,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1299,16,20,1 2 4 5 6 8 9 10 11 12 13 15 16 17 19 20 ,15.237691
1300,9,20,1 2 3 4 7 10 13 15 20 ,15.237691
1301,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1302,3,20,4 5 7 ,15.237691
1303,12,20,1 3 4 9 10 12 15 16 17 18 19 20 ,15.237691
1304,5,20,1 8 11 12 15 ,15.237691
1305,9,20,1 4 8 10 12 13 15 18 19 ,15.237691
1306,15,20,2 3 4 6 7 8 9 11 12 13 14 15 17 18 20 ,15.237691
1307,17,20,1 2 3 4 5 6 7 8 9 10 11 13 15 16 17 19 20 ,15.237691
1308,4,20,2 6 13 17 ,15.237691
1309,5,20,2 6 10 11 18 ,15.237691
1310,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1311,14,20,1 2 3 4 5 7 8 9 10 12 13 14 19 20 ,15.237691
1312,9,20,6 7 8 12 14 16 17 18 19 ,15.237691
1313,18,20,1 2 3 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1314,8,20,2 3 10 12 13 15 18 20 ,15.237691
1315,16,20,1 2 3 5 7 9 10 11 12 14 15 16 17 18 19 20 ,15.237691
1316,12,20,2 4 5 7 8 10 11 14 15 16 17 19 ,15.237691
1317,14,20,1 2 4 5 7 9 10 11 12 13 14 17 19 20 ,15.237691
1318,17,20,1 2 3 4 5 6 8 9 10 11 13 15 16 17 18 19 20 ,15.237691
1319,17,20,2 3 4 5 6 7 8 9 10 11 12 14 15 16 18 19 20 ,15.237691
1320,2,20,13 14 ,15.237691
1321,11,20,1 2 6 7 8 9 10 13 15 16 19 ,15.237691
1322,17,20,1 2 3 4 5 6 7 8 9 11 12 13 14 15 17 18 19 ,15.237691
1323,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1324,17,20,1 2 3 4 7 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1325,8,20,5 7 9 11 14 15 18 19 ,15.237691
1326,3,20,13 14 18 ,15.237691
1327,11,20,3 4 7 11 12 13 14 15 16 17 18 ,15.237691
1328,14,20,1 2 4 6 7 8 9 11 13 14 15 17 18 19 ,15.237691
1329,3,20,6 7 11 ,15.237691
1330,13,20,1 2 5 6 8 9 11 12 13 14 15 18 19 ,15.237691
1331,9,20,1 2 4 7 10 13 14 15 20 ,15.237691
1332,9,20,6 8 9 11 13 15 16 17 20 ,15.237691
1333,15,20,1 2 5 6 8 9 10 11 12 14 15 16 17 19 20 ,15.237691
1334,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1335,18,20,1 2 3 4 6 7 8 9 10 12 13 14 15 16 17 18 19 20 ,15.237691
1336,3,20,1 13 15 ,15.237691
1337,7,20,3 7 10 12 14 18 20 ,15.237691
1338,2,20,6 13 ,15.237691
1339,10,20,1 3 5 6 9 12 13 14 19 20 ,15.237691
1340,8,20,1 2 5 6 8 11 12 13 ,15.237691
1341,4,20,5 7 12 19 ,15.237691
1342,6,20,2 4 6 11 14 15 ,15.237691
1343,11,20,3 4 5 7 8 11 13 15 17 18 19 ,15.237691
1344,18,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 19 20 ,15.237691
1345,19,20,1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 ,15.237691
1346,11,20,1 2 3 7 9 10 11 15 16 18 19 ,15.237691
1347,8,20,2 7 9 10 11 13 14 18 ,15.237691
1348,16,20,1 3 4 5 6 7 8 9 10 13 14 15 16 17 18 20 ,15.237691
1349,2,20,15 19 ,15.237691
1350,9,20,3 4 7 9 10 12 13 17 20 ,15.237691
1351,9,20,6 8 11 12 14 15 16 19 20 ,15.237691
1352,2,20,5 19 ,15.237691
1353,16,20,1 2 3 4 6 7 8 9 10 11 12 13 15 16 17 20 ,15.237691
1354,4,20,4 5 6 8 ,15.237691
1355,14,20,1 3 4 7 8 9 10 11 12 13 14 15 16 20 ,15.237691
1356,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1357,11,20,2 5 6 7 8 10 11 12 14 17 20 ,15.237691
1358,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1359,9,20,1 2 3 7 11 12 15 19 20 ,15.237691
1360,13,20,1 2 4 5 7 9 12 13 14 15 16 19 20 ,15.237691
1361,6,20,2 4 5 8 13 17 ,15.237691
1362,5,20,4 5 6 7 14 ,15.237691
1363,16,20,1 2 3 4 5 7 8 10 11 12 13 14 15 16 17 19 ,15.237691
1364,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 ,15.237691
1365,9,20,3 5 6 8 10 13 14 18 19 ,15.237691
1366,13,20,2 3 5 7 8 10 11 12 14 15 17 19 20 ,15.237691
1367,10,20,1 4 6 8 10 11 14 16 17 20 ,15.237691
1368,7,20,2 4 5 11 13 14 15 ,15.237691
1369,15,20,2 4 5 6 7 8 9 11 12 14 15 16 17 18 19 ,15.237691
1370,12,20,1 5 6 7 8 13 14 16 17 18 19 20 ,15.237691
1371,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1372,9,20,3 4 8 9 12 16 17 18 19 ,15.237691
1373,15,20,2 3 6 8 9 10 11 13 14 15 16 17 18 19 20 ,15.237691
1374,5,20,3 10 12 14 16 ,15.237691
1375,12,20,1 2 3 4 5 7 9 11 13 14 17 19 ,15.237691
1376,15,20,1 2 3 5 6 7 8 9 10 12 14 15 16 17 20 ,15.237691
1377,11,20,2 4 5 6 8 9 10 11 12 16 18 ,15.237691
1378,9,20,1 3 4 7 13 14 15 19 20 ,15.237691
1379,8,20,1 2 3 4 6 7 11 19 ,15.237691
1380,5,20,4 6 7 8 16 ,15.237691
1381,13,20,1 2 3 4 6 7 8 10 11 14 15 19 20 ,15.237691
1382,7,20,2 10 11 14 15 17 20 ,15.237691
1383,3,20,2 5 8 ,15.237691
1384,5,20,3 13 14 16 17 ,15.237691
1385,9,20,2 3 4 5 7 8 9 12 15 ,15.237691
1386,15,20,1 2 3 4 5 6 7 10 13 14 16 17 18 19 20 ,15.237691
1387,4,20,1 5 9 15 ,15.237691
1388,12,20,1 2 4 6 7 8 9 11 13 16 18 19 ,15.237691
1389,9,20,3 5 9 13 14 15 16 18 19 ,15.237691
1390,17,20,1 2 3 4 5 7 9 10 11 12 13 14 15 16 17 18 20 ,15.237691
1391,7,20,1 2 5 12 14 15 18 ,15.237691
1392,15,20,1 2 3 4 5 6 7 8 9 11 13 14 15 19 20 ,15.237691
1393,3,20,4 12 19 ,15.237691
1394,2,20,13 20 ,15.237691
1395,19,20,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1396,12,20,2 3 4 5 6 8 9 10 13 17 19 20 ,15.237691
1397,2,20,2 4 ,15.237691
1398,17,20,1 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 ,15.237691
1399,3,20,7 14 16 ,15.237691
1400,17,20,1 2 3 4 5 6 7 9 10 11 12 13 14 17 18 19 20 ,15.237691
1401,3,20,6 15 20 ,15.237691
1402,7,20,4 5 7 10 12 14 17 ,15.237691
1403,11,20,3 4 5 7 8 10 11 13 14 19 20 ,15.237691
1404,6,20,8 10 12 14 15 18 ,15.237691
1405,8,20,4 6 7 8 9 10 14 20 ,15.237691
1406,9,20,3 4 5 6 7 9 16 18 19 ,15.237691
1407,10,20,1 2 3 9 10 11 13 15 18 19 ,15.237691
1408,11,20,1 3 4 5 6 7 9 12 13 15 17 ,15.237691
1409,6,20,7 10 11 13 14 17 ,15.237691
1410,3,20,2 3 19 ,15.237691
1411,9,20,1 4 7 8 9 11 15 17 18 ,15.237691
1412,6,20,1 3 6 16 17 18 ,15.237691
1413,5,20,4 6 8 19 20 ,15.237691
1414,4,20,4 8 13 17 ,15.237691
1415,14,20,2 3 4 5 8 9 11 12 13 15 16 17 18 19 ,15.237691
1416,2,20,3 5 ,15.237691
1417,5,20,12 15 16 17 18 ,15.237691
1418,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 ,15.237691
1419,5,20,9 10 13 15 19 ,15.237691
1420,9,20,1 3 5 9 12 14 15 17 20 ,15.237691
1421,2,20,8 18 ,15.237691
1422,10,20,1 3 7 8 9 12 14 16 17 20 ,15.237691
1423,10,20,1 2 3 4 8 11 14 16 18 19 ,15.237691
1424,2,20,4 20 ,15.237691
1425,16,20,2 3 4 5 6 7 8 9 10 11 13 15 17 18 19 20 ,15.237691
1426,11,20,5 8 9 10 11 14 16 17 18 19 20 ,15.237691
1427,15,20,1 3 4 5 6 7 9 10 11 12 14 16 17 19 20 ,15.237691
1428,5,20,3 8 9 11 13 ,15.237691
1429,14,20,1 2 5 6 7 8 9 10 11 12 14 16 19 20 ,15.237691
1430,12,20,1 2 5 7 8 9 11 13 15 16 18 20 ,15.237691
1431,6,20,1 2 11 15 16 19 ,15.237691
1432,15,20,2 3 6 7 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1433,12,20,4 5 6 11 12 13 14 15 17 18 19 20 ,15.237691
1434,5,20,5 6 11 14 19 ,15.237691
1435,6,20,2 4 9 15 18 20 ,15.237691
1436,12,20,1 2 3 4 5 9 10 11 12 15 17 20 ,15.237691
1437,7,20,2 4 9 10 13 15 19 ,15.237691
1438,2,20,7 18 ,15.237691
1439,4,20,6 12 15 17 ,15.237691
1440,7,20,1 3 7 9 11 14 20 ,15.237691
1441,4,20,4 13 15 16 ,15.237691
1442,14,20,3 4 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1443,10,20,1 3 4 9 10 11 12 14 17 19 ,15.237691
1444,18,20,2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 ,15.237691
1445,8,20,5 10 12 13 14 16 19 20 ,15.237691
1446,14,20,1 2 5 6 8 9 11 12 13 14 16 17 18 19 ,15.237691
1447,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1448,2,20,2 17 ,15.237691
1449,7,20,3 5 6 7 9 12 20 ,15.237691
1450,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1451,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1452,14,20,1 3 4 5 6 9 10 11 12 14 15 16 18 19 ,15.237691
1453,2,20,2 3 ,15.237691
1454,3,20,2 15 17 ,15.237691
1455,17,20,1 2 3 4 5 6 8 9 11 13 14 15 16 17 18 19 20 ,15.237691
1456,12,20,1 2 4 6 7 9 10 13 16 18 19 20 ,15.237691
1457,5,20,3 9 14 16 17 ,15.237691
1458,7,20,4 5 7 11 13 14 16 ,15.237691
1459,13,20,1 3 4 6 7 10 12 13 14 15 16 17 18 ,15.237691
1460,16,20,2 3 4 5 7 8 9 10 11 12 13 14 16 18 19 20 ,15.237691
1461,17,20,2 3 4 5 6 7 8 9 10 11 12 13 16 17 18 19 20 ,15.237691
1462,7,20,6 7 8 12 16 18 20 ,15.237691
1463,14,20,1 2 3 5 6 10 11 13 14 15 16 18 19 20 ,15.237691
1464,8,20,3 7 10 11 12 15 17 18 ,15.237691
1465,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,15.237691
1466,15,20,1 2 3 4 5 6 9 10 11 13 14 15 17 18 19 ,15.237691
1467,17,20,2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 ,15.237691
1468,8,20,1 4 9 10 16 17 18 19 ,15.237691
1469,17,20,1 3 4 5 6 7 8 9 10 11 12 13 15 16 18 19 20 ,15.237691
1470,17,20,1 2 3 5 7 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1471,5,20,4 11 13 17 19 ,15.237691
1472,13,20,1 2 3 5 6 7 10 13 14 15 16 17 18 ,15.237691
1473,9,20,5 6 8 9 10 12 15 16 19 ,15.237691
1474,19,20,1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1475,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1476,9,20,2 4 6 7 11 15 17 18 19 ,15.237691
1477,18,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 20 ,15.237691
1478,8,20,4 6 7 9 12 13 15 20 ,15.237691
1479,7,20,2 3 4 8 9 18 19 ,15.237691
1480,5,20,2 12 16 18 20 ,15.237691
1481,19,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 ,15.237691
1482,5,20,6 8 11 16 19 ,15.237691
1483,15,20,1 2 3 4 7 8 11 12 13 14 15 16 17 18 19 ,15.237691
1484,11,20,2 3 4 6 9 10 11 14 17 19 20 ,15.237691
1485,10,20,1 2 3 4 6 7 11 14 17 19 ,15.237691
1486,5,20,6 10 15 16 18 ,15.237691
1487,6,20,1 4 5 8 15 18 ,15.237691
1488,16,20,1 3 4 5 6 8 9 10 11 13 14 15 16 17 18 20 ,15.237691
1489,15,20,3 4 5 6 7 8 10 11 13 14 15 16 17 18 19 ,15.237691
1490,14,20,1 3 5 6 8 10 12 14 15 16 17 18 19 20 ,15.237691
1491,11,20,1 4 5 6 7 8 10 13 14 16 18 ,15.237691
1492,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1493,3,20,1 2 17 ,15.237691
1494,18,20,1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 18 19 20 ,15.237691
1495,16,20,1 2 4 5 6 8 10 12 13 14 15 16 17 18 19 20 ,15.237691
1496,13,20,1 4 5 6 8 9 10 11 12 15 16 18 19 ,15.237691
1497,11,20,1 3 4 7 8 11 12 13 16 17 19 ,15.237691
1498,3,20,2 19 20 ,15.237691
1499,3,20,1 8 10 ,15.237691
1500,9,20,2 4 5 6 12 13 15 16 18 ,15.237691
1501,5,20,4 11 12 15 18 ,15.237691
1502,4,20,1 3 12 20 ,15.237691
1503,18,20,1 2 3 4 5 6 7 8 10 11 12 13 14 16 17 18 19 20 ,15.237691
1504,4,20,3 5 14 18 ,15.237691
1505,16,20,1 2 3 4 6 9 10 11 12 13 14 15 16 18 19 20 ,15.237691
1506,8,20,3 6 7 13 14 16 19 20 ,15.237691
1507,16,20,1 2 3 4 5 6 7 8 10 11 12 14 15 18 19 20 ,15.237691
1508,8,20,1 4 7 8 9 11 15 20 ,15.237691
1509,6,20,2 8 13 15 17 20 ,15.237691
1510,12,20,2 3 4 6 10 11 12 13 16 17 19 20 ,15.237691
1511,20,20,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1512,15,20,2 3 4 5 6 7 8 9 10 11 14 15 16 19 20 ,15.237691
1513,12,20,4 7 9 10 11 12 13 14 16 17 19 20 ,15.237691
1514,2,20,5 13 ,15.237691
1515,4,20,5 7 14 15 ,15.237691
1516,8,20,2 5 8 9 12 13 18 20 ,15.237691
1517,10,20,1 2 6 7 9 10 16 18 19 20 ,15.237691
1518,14,20,1 2 3 5 6 7 9 10 11 12 13 17 19 20 ,15.237691
1519,11,20,3 6 10 11 12 14 15 17 18 19 20 ,15.237691
1520,17,20,1 3 4 5 6 8 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1521,10,20,1 2 3 5 6 7 8 12 14 16 ,15.237691
1522,19,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1523,18,20,1 2 3 4 5 6 7 8 9 10 11 13 14 16 17 18 19 20 ,15.237691
1524,14,20,2 5 6 7 8 10 11 12 14 15 16 17 18 19 ,15.237691
1525,19,20,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1526,12,20,1 2 3 5 6 8 9 12 14 16 18 19 ,15.237691
1527,14,20,1 2 3 5 6 7 8 11 12 13 14 15 18 19 ,15.237691
1528,10,20,2 6 7 8 9 10 14 18 19 20 ,15.237691
1529,2,20,12 20 ,15.237691
1530,13,20,1 3 4 5 6 7 8 10 12 14 15 16 19 ,15.237691
1531,12,20,4 5 6 9 11 12 14 16 17 18 19 20 ,15.237691
1532,4,20,1 5 8 12 ,15.237691
1533,6,20,2 7 15 18 19 20 ,15.237691
1534,8,20,2 3 5 9 13 14 16 17 ,15.237691
1535,14,20,2 5 6 8 9 10 11 13 14 15 16 17 19 20 ,15.237691
1536,17,20,1 2 3 4 5 6 8 9 10 11 12 13 15 16 18 19 20 ,15.237691
1537,9,20,8 9 10 11 13 15 16 18 20 ,15.237691
1538,3,20,6 16 20 ,15.237691
1539,16,20,1 2 3 4 6 7 8 10 11 12 13 15 16 18 19 20 ,15.237691
1540,12,20,1 3 4 5 7 8 10 11 12 13 18 19 ,15.237691
1541,10,20,2 4 6 9 13 15 17 18 19 20 ,15.237691
1542,11,20,4 6 7 8 9 10 12 14 17 18 20 ,15.237691
1543,6,20,1 3 7 8 15 19 ,15.237691
1544,14,20,2 3 4 5 7 8 10 11 12 15 16 18 19 20 ,15.237691
1545,13,20,1 2 5 6 7 8 9 10 13 14 16 18 20 ,15.237691
1546,12,20,1 2 3 8 9 10 11 12 13 14 16 20 ,15.237691
1547,6,20,2 3 9 10 18 19 ,15.237691
1548,19,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1549,2,20,2 3 ,15.237691
1550,17,20,2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 ,15.237691
1551,18,20,1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 ,15.237691
1552,19,20,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1553,4,20,2 8 10 12 ,15.237691
1554,4,20,6 8 9 14 ,15.237691
1555,4,20,2 9 12 20 ,15.237691
1556,8,20,1 3 5 9 10 12 16 19 ,15.237691
1557,10,20,1 2 4 6 9 10 11 14 17 20 ,15.237691
1558,15,20,1 2 4 7 8 9 10 13 14 15 16 17 18 19 20 ,15.237691
1559,14,20,1 2 3 5 6 8 9 10 11 14 16 17 19 20 ,15.237691
1560,6,20,5 6 14 16 18 19 ,15.237691
1561,16,20,2 4 5 6 7 9 10 11 12 13 14 15 16 17 18 20 ,15.237691
1562,3,20,9 11 16 ,15.237691
1563,12,20,3 4 5 10 11 13 14 15 16 17 18 20 ,15.237691
1564,10,20,1 2 3 5 7 8 10 13 14 18 ,15.237691
1565,17,20,1 3 4 5 8 9 10 11 12 13 14 15 16 17 18 19 20 ,15.237691
1566,5,20,2 7 10 12 17 ,15.237691
1567,18,20,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 ,15.237691
1568,3,20,2 8 13 ,15.237691
1569,18,20,1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 19 20 ,15.237691
1570,18,20,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,15.237691
1571,9,20,1 4 5 8 10 12 14 16 19 ,15.237691
1572,18,20,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 20 ,15.237691
1573,12,20,3 5 8 9 10 11 12 14 16 17 18 20 ,15.237691
1574,9,20,1 4 6 8 9 12 15 18 20 ,15.237691
1575,10,20,3 10 11 12 13 15 16 18 19 20 ,15.237691
1576,18,20,1 2 3 4 5 6 7 9 10 11 12 13 15 16 17 18 19 20 ,15.237691
1577,3,20,6 11 18 ,15.237691
1578,18,20,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 ,15.237691
1579,14,20,1 4 5 6 7 9 10 11 12 13 14 16 17 18 ,15.237691
1580,10,20,1 5 6 8 11 12 14 15 16 19 ,15.237691
1581,12,20,2 3 6 8 10 12 13 16 17 18 19 20 ,15.237691
1582,7,20,1 6 12 14 15 17 18 ,15.237691
1583,10,20,2 3 4 9 11 13 14 16 19 20 ,15.237691
1584,3,20,6 11 18 ,15.237691
1585,16,20,1 2 3 6 8 9 10 11 12 13 14 15 16 17 19 20 ,15.237691
1586,13,20,1 4 5 6 9 10 11 12 14 15 17 18 20 ,15.237691
1587,10,20,2 4 5 8 9 11 15 16 17 19 ,15.237691
1588,7,20,2 4 5 6 7 12 14 ,15.237691
1589,8,20,1 2 5 9 10 14 18 20 ,15.237691
1590,19,20,1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 ,15.237691
1591,10,20,2 3 6 7 8 9 10 13 16 17 ,15.237691
1592,2,20,2 9 ,15.237691
1593,8,20,2 5 7 8 9 10 12 17 ,15.237691
1594,17,20,1 3 4 5 6 7 8 9 10 11 13 14 15 16 17 19 20 ,15.237691
1595,7,20,4 6 9 13 17 18 19 ,15.237691
1596,5,20,1 4 7 12 17 ,15.237691
1597,13,20,1 3 4 6 7 8 9 13 14 15 17 18 19 ,15.237691
1598,4,20,2 3 6 13 ,15.237691
1599,15,20,1 3 4 5 6 8 9 10 11 12 13 15 16 18 20 ,15.237691
1600,15,20,2 3 4 5 6 7 8 9 10 11 13 15 16 17 19 ,15.237691
1601,15,20,1 5 6 8 9 10 11 12 13 14 16 17 18 19 20 ,15.237691
1602,11,20,2 3 4 5 6 7 8 9 11 12 14 ,15.237691
1603,6,20,2 7 8 16 18 20 ,15.237691
